time,year,FIN,SWE,NOR,DEN,BAL
22.09.2018 21:00 - 22.09.2018 22:00,2018,8772,12984,13204,3172,2719
22.09.2018 22:00 - 22.09.2018 23:00,2018,8546,12397,12762,2941,2484
22.09.2018 23:00 - 23.09.2018 00:00,2018,8084,11526,12300,2715,2290
23.09.2018 00:00 - 23.09.2018 01:00,2018,7774,11384,12136,2574,2173
23.09.2018 01:00 - 23.09.2018 02:00,2018,7597,10929,11857,2536,2125
23.09.2018 02:00 - 23.09.2018 03:00,2018,7579,10799,11819,2451,2094
23.09.2018 03:00 - 23.09.2018 04:00,2018,7653,10726,11808,2429,2093
23.09.2018 04:00 - 23.09.2018 05:00,2018,7722,10928,11870,2425,2127
23.09.2018 05:00 - 23.09.2018 06:00,2018,7854,11375,12032,2475,2193
23.09.2018 06:00 - 23.09.2018 07:00,2018,7763,11610,12131,2630,2297
23.09.2018 07:00 - 23.09.2018 08:00,2018,8018,11602,12317,2816,2545
23.09.2018 08:00 - 23.09.2018 09:00,2018,8170,12564,12818,3111,2788
23.09.2018 09:00 - 23.09.2018 10:00,2018,8407,12852,13173,3272,2898
23.09.2018 10:00 - 23.09.2018 11:00,2018,8489,13143,13611,3388,2920
23.09.2018 11:00 - 23.09.2018 12:00,2018,8446,13384,13625,3414,2910
23.09.2018 12:00 - 23.09.2018 13:00,2018,8284,13398,13565,3402,2898
23.09.2018 13:00 - 23.09.2018 14:00,2018,8209,13252,13451,3392,2884
23.09.2018 14:00 - 23.09.2018 15:00,2018,8264,13127,13400,3392,2866
23.09.2018 15:00 - 23.09.2018 16:00,2018,8348,13045,13391,3365,2862
23.09.2018 16:00 - 23.09.2018 17:00,2018,8519,13343,13378,3485,2880
23.09.2018 17:00 - 23.09.2018 18:00,2018,8688,13836,13444,3837,2893
23.09.2018 18:00 - 23.09.2018 19:00,2018,9062,14258,13673,3892,2976
23.09.2018 19:00 - 23.09.2018 20:00,2018,9210,14784,14068,3823,3137
23.09.2018 20:00 - 23.09.2018 21:00,2018,8859,14434,14266,3671,3011
23.09.2018 21:00 - 23.09.2018 22:00,2018,8954,13895,14078,3395,2701
23.09.2018 22:00 - 23.09.2018 23:00,2018,8724,13084,13629,3114,2424
23.09.2018 23:00 - 24.09.2018 00:00,2018,8196,12346,13123,2857,2241
24.09.2018 00:00 - 24.09.2018 01:00,2018,8020,11746,12680,2746,2134
24.09.2018 01:00 - 24.09.2018 02:00,2018,7757,11793,12442,2624,2145
24.09.2018 02:00 - 24.09.2018 03:00,2018,7805,11711,12447,2604,2085
24.09.2018 03:00 - 24.09.2018 04:00,2018,7927,11717,12520,2641,2103
24.09.2018 04:00 - 24.09.2018 05:00,2018,8243,12002,12691,2682,2219
24.09.2018 05:00 - 24.09.2018 06:00,2018,9107,12701,13331,2965,2577
24.09.2018 06:00 - 24.09.2018 07:00,2018,9448,14496,14499,3610,2898
24.09.2018 07:00 - 24.09.2018 08:00,2018,9844,15943,15860,4220,3248
24.09.2018 08:00 - 24.09.2018 09:00,2018,9910,16474,16140,4386,3380
24.09.2018 09:00 - 24.09.2018 10:00,2018,9842,16570,16052,4424,3391
24.09.2018 10:00 - 24.09.2018 11:00,2018,9800,16332,15951,4544,3389
24.09.2018 11:00 - 24.09.2018 12:00,2018,9727,15964,15485,4597,3366
24.09.2018 12:00 - 24.09.2018 13:00,2018,9632,15940,15175,4512,3405
24.09.2018 13:00 - 24.09.2018 14:00,2018,9516,15700,14978,4479,3358
24.09.2018 14:00 - 24.09.2018 15:00,2018,9403,15430,15126,4399,3296
24.09.2018 15:00 - 24.09.2018 16:00,2018,9312,15407,15062,4224,3217
24.09.2018 16:00 - 24.09.2018 17:00,2018,9376,15406,15145,4187,3154
24.09.2018 17:00 - 24.09.2018 18:00,2018,9407,15858,15095,4446,3131
24.09.2018 18:00 - 24.09.2018 19:00,2018,9703,16076,15090,4408,3187
24.09.2018 19:00 - 24.09.2018 20:00,2018,9890,16408,15472,4323,3322
24.09.2018 20:00 - 24.09.2018 21:00,2018,9363,15879,15579,4154,3140
24.09.2018 21:00 - 24.09.2018 22:00,2018,9287,14929,15239,3795,2808
24.09.2018 22:00 - 24.09.2018 23:00,2018,8946,13717,14800,3404,2497
24.09.2018 23:00 - 25.09.2018 00:00,2018,8453,12861,14053,3069,2325
25.09.2018 00:00 - 25.09.2018 01:00,2018,8157,12424,13465,2905,2273
25.09.2018 01:00 - 25.09.2018 02:00,2018,8075,12454,13238,2823,2213
25.09.2018 02:00 - 25.09.2018 03:00,2018,8055,12451,13168,2782,2202
25.09.2018 03:00 - 25.09.2018 04:00,2018,8174,12642,13234,2799,2229
25.09.2018 04:00 - 25.09.2018 05:00,2018,8448,12713,13296,2874,2354
25.09.2018 05:00 - 25.09.2018 06:00,2018,9251,13553,13914,3133,2799
25.09.2018 06:00 - 25.09.2018 07:00,2018,9575,15510,15417,3763,3193
25.09.2018 07:00 - 25.09.2018 08:00,2018,9797,16839,16621,4266,3528
25.09.2018 08:00 - 25.09.2018 09:00,2018,9828,17184,17013,4421,3649
25.09.2018 09:00 - 25.09.2018 10:00,2018,9705,16795,16342,4540,3658
25.09.2018 10:00 - 25.09.2018 11:00,2018,9686,16302,15980,4566,3625
25.09.2018 11:00 - 25.09.2018 12:00,2018,9615,15722,15642,4548,3563
25.09.2018 12:00 - 25.09.2018 13:00,2018,9421,15730,15400,4403,3630
25.09.2018 13:00 - 25.09.2018 14:00,2018,9236,15381,15391,4347,3608
25.09.2018 14:00 - 25.09.2018 15:00,2018,9172,15299,15264,4260,3565
25.09.2018 15:00 - 25.09.2018 16:00,2018,9213,15195,15365,4173,3488
25.09.2018 16:00 - 25.09.2018 17:00,2018,9322,15007,15401,4198,3394
25.09.2018 17:00 - 25.09.2018 18:00,2018,9437,15424,15358,4389,3356
25.09.2018 18:00 - 25.09.2018 19:00,2018,9836,15736,15358,4354,3417
25.09.2018 19:00 - 25.09.2018 20:00,2018,9936,16123,15386,4339,3508
25.09.2018 20:00 - 25.09.2018 21:00,2018,9439,15486,15187,4161,3309
25.09.2018 21:00 - 25.09.2018 22:00,2018,9283,14574,14936,3843,2954
25.09.2018 22:00 - 25.09.2018 23:00,2018,9003,13708,14348,3483,2633
25.09.2018 23:00 - 26.09.2018 00:00,2018,8504,12951,13594,3217,2420
26.09.2018 00:00 - 26.09.2018 01:00,2018,8177,12247,13025,3037,2363
26.09.2018 01:00 - 26.09.2018 02:00,2018,7978,12042,12694,2939,2321
26.09.2018 02:00 - 26.09.2018 03:00,2018,7973,12059,12534,2896,2305
26.09.2018 03:00 - 26.09.2018 04:00,2018,8065,12013,12557,2942,2330
26.09.2018 04:00 - 26.09.2018 05:00,2018,8446,12094,12427,3027,2431
26.09.2018 05:00 - 26.09.2018 06:00,2018,9277,12836,12854,3270,2759
26.09.2018 06:00 - 26.09.2018 07:00,2018,9638,14613,14042,3911,3027
26.09.2018 07:00 - 26.09.2018 08:00,2018,9827,15924,15276,4420,3250
26.09.2018 08:00 - 26.09.2018 09:00,2018,9917,16179,15234,4563,3353
26.09.2018 09:00 - 26.09.2018 10:00,2018,9813,16291,15072,4580,3371
26.09.2018 10:00 - 26.09.2018 11:00,2018,9986,16638,15012,4677,3343
26.09.2018 11:00 - 26.09.2018 12:00,2018,10066,16389,14611,4687,3303
26.09.2018 12:00 - 26.09.2018 13:00,2018,10007,16352,14655,4603,3347
26.09.2018 13:00 - 26.09.2018 14:00,2018,9923,16083,14653,4590,3328
26.09.2018 14:00 - 26.09.2018 15:00,2018,9846,16065,14449,4505,3294
26.09.2018 15:00 - 26.09.2018 16:00,2018,9739,16123,14373,4410,3232
26.09.2018 16:00 - 26.09.2018 17:00,2018,9764,16151,14513,4423,3153
26.09.2018 17:00 - 26.09.2018 18:00,2018,9795,16120,14458,4622,3147
26.09.2018 18:00 - 26.09.2018 19:00,2018,10185,16128,14490,4540,3190
26.09.2018 19:00 - 26.09.2018 20:00,2018,10230,16151,14866,4392,3267
26.09.2018 20:00 - 26.09.2018 21:00,2018,9578,15645,14841,4143,3124
26.09.2018 21:00 - 26.09.2018 22:00,2018,9347,14910,14451,3854,2848
26.09.2018 22:00 - 26.09.2018 23:00,2018,9101,13919,13820,3491,2617
26.09.2018 23:00 - 27.09.2018 00:00,2018,8669,13103,13206,3197,2450
27.09.2018 00:00 - 27.09.2018 01:00,2018,8398,12653,12608,2995,2394
27.09.2018 01:00 - 27.09.2018 02:00,2018,8210,12337,12423,2882,2294
27.09.2018 02:00 - 27.09.2018 03:00,2018,8189,12261,12320,2858,2282
27.09.2018 03:00 - 27.09.2018 04:00,2018,8317,12237,12402,2844,2303
27.09.2018 04:00 - 27.09.2018 05:00,2018,8683,12510,12526,2824,2447
27.09.2018 05:00 - 27.09.2018 06:00,2018,9514,13021,13048,3100,2890
27.09.2018 06:00 - 27.09.2018 07:00,2018,9873,14816,14335,3696,3204
27.09.2018 07:00 - 27.09.2018 08:00,2018,10056,16053,15738,4393,3541
27.09.2018 08:00 - 27.09.2018 09:00,2018,10113,16450,15990,4944,3671
27.09.2018 09:00 - 27.09.2018 10:00,2018,10047,16218,15923,5024,3670
27.09.2018 10:00 - 27.09.2018 11:00,2018,9939,16259,15754,5056,3667
27.09.2018 11:00 - 27.09.2018 12:00,2018,9924,16439,15745,4648,3613
27.09.2018 12:00 - 27.09.2018 13:00,2018,9820,16388,15611,4484,3694
27.09.2018 13:00 - 27.09.2018 14:00,2018,9793,16274,15645,4541,3671
27.09.2018 14:00 - 27.09.2018 15:00,2018,9774,16035,15447,4471,3628
27.09.2018 15:00 - 27.09.2018 16:00,2018,9758,16098,15515,4395,3537
27.09.2018 16:00 - 27.09.2018 17:00,2018,9831,15970,15779,4329,3399
27.09.2018 17:00 - 27.09.2018 18:00,2018,10006,16285,15680,4563,3379
27.09.2018 18:00 - 27.09.2018 19:00,2018,10279,16284,15598,4521,3446
27.09.2018 19:00 - 27.09.2018 20:00,2018,10224,16528,15871,4459,3538
27.09.2018 20:00 - 27.09.2018 21:00,2018,9930,16005,15904,4237,3360
27.09.2018 21:00 - 27.09.2018 22:00,2018,9816,15312,15415,3945,2995
27.09.2018 22:00 - 27.09.2018 23:00,2018,9525,14528,14905,3645,2714
27.09.2018 23:00 - 28.09.2018 00:00,2018,9083,13666,14246,3322,2461
28.09.2018 00:00 - 28.09.2018 01:00,2018,8783,13076,13557,3066,2344
28.09.2018 01:00 - 28.09.2018 02:00,2018,8599,12731,13199,2977,2289
28.09.2018 02:00 - 28.09.2018 03:00,2018,8548,12596,13184,2898,2275
28.09.2018 03:00 - 28.09.2018 04:00,2018,8697,12583,13238,2869,2302
28.09.2018 04:00 - 28.09.2018 05:00,2018,8994,12889,13223,2944,2433
28.09.2018 05:00 - 28.09.2018 06:00,2018,9842,13545,13937,3208,2877
28.09.2018 06:00 - 28.09.2018 07:00,2018,10177,15122,15203,3717,3196
28.09.2018 07:00 - 28.09.2018 08:00,2018,10384,16354,16575,4245,3551
28.09.2018 08:00 - 28.09.2018 09:00,2018,10468,16749,17016,4417,3683
28.09.2018 09:00 - 28.09.2018 10:00,2018,10292,16874,16617,4426,3685
28.09.2018 10:00 - 28.09.2018 11:00,2018,10179,16689,16356,4484,3626
28.09.2018 11:00 - 28.09.2018 12:00,2018,10118,16137,15847,4438,3583
28.09.2018 12:00 - 28.09.2018 13:00,2018,9900,15659,15481,4255,3642
28.09.2018 13:00 - 28.09.2018 14:00,2018,9863,15267,15351,4151,3612
28.09.2018 14:00 - 28.09.2018 15:00,2018,9814,15053,15270,4021,3568
28.09.2018 15:00 - 28.09.2018 16:00,2018,9808,14703,15181,3928,3481
28.09.2018 16:00 - 28.09.2018 17:00,2018,9823,14702,15119,3956,3387
28.09.2018 17:00 - 28.09.2018 18:00,2018,9964,15332,15021,4104,3381
28.09.2018 18:00 - 28.09.2018 19:00,2018,10367,15829,15366,4114,3456
28.09.2018 19:00 - 28.09.2018 20:00,2018,10362,16224,15869,4072,3552
28.09.2018 20:00 - 28.09.2018 21:00,2018,9994,15615,15619,3836,3326
28.09.2018 21:00 - 28.09.2018 22:00,2018,9997,14891,15215,3567,3001
28.09.2018 22:00 - 28.09.2018 23:00,2018,9723,14324,14813,3292,2681
28.09.2018 23:00 - 29.09.2018 00:00,2018,9231,13941,14365,3022,2478
29.09.2018 00:00 - 29.09.2018 01:00,2018,8861,13421,13829,2806,2312
29.09.2018 01:00 - 29.09.2018 02:00,2018,8733,13197,13360,2675,2256
29.09.2018 02:00 - 29.09.2018 03:00,2018,8695,13054,13061,2604,2238
29.09.2018 03:00 - 29.09.2018 04:00,2018,8757,12960,12989,2573,2251
29.09.2018 04:00 - 29.09.2018 05:00,2018,8849,13140,13015,2558,2335
29.09.2018 05:00 - 29.09.2018 06:00,2018,9138,13234,13160,2629,2605
29.09.2018 06:00 - 29.09.2018 07:00,2018,9100,13522,13306,2778,2852
29.09.2018 07:00 - 29.09.2018 08:00,2018,9295,13583,13696,2940,3123
29.09.2018 08:00 - 29.09.2018 09:00,2018,9389,14042,14165,3077,3289
29.09.2018 09:00 - 29.09.2018 10:00,2018,9323,14570,14742,3324,3343
29.09.2018 10:00 - 29.09.2018 11:00,2018,9293,14765,14989,3628,3332
29.09.2018 11:00 - 29.09.2018 12:00,2018,9254,14521,15016,3731,3343
29.09.2018 12:00 - 29.09.2018 13:00,2018,9168,14169,14973,3740,3281
29.09.2018 13:00 - 29.09.2018 14:00,2018,9074,14021,15015,3728,3256
29.09.2018 14:00 - 29.09.2018 15:00,2018,9205,14166,14627,3599,3235
29.09.2018 15:00 - 29.09.2018 16:00,2018,9341,14162,14530,3534,3187
29.09.2018 16:00 - 29.09.2018 17:00,2018,9555,14290,14658,3580,3162
29.09.2018 17:00 - 29.09.2018 18:00,2018,9815,14668,14835,3794,3174
29.09.2018 18:00 - 29.09.2018 19:00,2018,10228,14917,14973,3856,3240
29.09.2018 19:00 - 29.09.2018 20:00,2018,10044,14967,14994,3771,3327
29.09.2018 20:00 - 29.09.2018 21:00,2018,9637,14379,14646,3577,3161
29.09.2018 21:00 - 29.09.2018 22:00,2018,9609,13517,14279,3381,2854
29.09.2018 22:00 - 29.09.2018 23:00,2018,9393,13060,13849,3228,2619
29.09.2018 23:00 - 30.09.2018 00:00,2018,8861,12616,13380,2999,2435
30.09.2018 00:00 - 30.09.2018 01:00,2018,8494,12198,13066,2841,2251
30.09.2018 01:00 - 30.09.2018 02:00,2018,8279,12059,12702,2752,2188
30.09.2018 02:00 - 30.09.2018 03:00,2018,8175,11945,12666,2649,2161
30.09.2018 03:00 - 30.09.2018 04:00,2018,8196,11759,12619,2517,2169
30.09.2018 04:00 - 30.09.2018 05:00,2018,8245,11644,12659,2515,2209
30.09.2018 05:00 - 30.09.2018 06:00,2018,8356,11892,12792,2597,2303
30.09.2018 06:00 - 30.09.2018 07:00,2018,8274,11881,12917,2782,2404
30.09.2018 07:00 - 30.09.2018 08:00,2018,8392,11811,12955,2957,2649
30.09.2018 08:00 - 30.09.2018 09:00,2018,8649,12594,13235,3246,2880
30.09.2018 09:00 - 30.09.2018 10:00,2018,8849,13670,13665,3445,2992
30.09.2018 10:00 - 30.09.2018 11:00,2018,8939,14268,13858,3541,3021
30.09.2018 11:00 - 30.09.2018 12:00,2018,8928,14135,13967,3618,3014
30.09.2018 12:00 - 30.09.2018 13:00,2018,8863,13945,13842,3569,3001
30.09.2018 13:00 - 30.09.2018 14:00,2018,8770,13987,13824,3607,2980
30.09.2018 14:00 - 30.09.2018 15:00,2018,8764,13918,13862,3594,2959
30.09.2018 15:00 - 30.09.2018 16:00,2018,8835,13498,13813,3574,2957
30.09.2018 16:00 - 30.09.2018 17:00,2018,8900,13757,13637,3518,2982
30.09.2018 17:00 - 30.09.2018 18:00,2018,9071,14116,14104,3743,2978
30.09.2018 18:00 - 30.09.2018 19:00,2018,9557,14938,14322,3836,3144
30.09.2018 19:00 - 30.09.2018 20:00,2018,9492,15031,14815,3838,3286
30.09.2018 20:00 - 30.09.2018 21:00,2018,9037,14537,14605,3645,3128
30.09.2018 21:00 - 30.09.2018 22:00,2018,9109,14100,14593,3361,2833
30.09.2018 22:00 - 30.09.2018 23:00,2018,8994,13454,14083,3137,2547
30.09.2018 23:00 - 01.10.2018 00:00,2018,8579,12633,13548,2927,2354
01.10.2018 00:00 - 01.10.2018 01:00,2018,8286,12229,13051,2751,2308
01.10.2018 01:00 - 01.10.2018 02:00,2018,8167,12141,12918,2651,2249
01.10.2018 02:00 - 01.10.2018 03:00,2018,8157,12068,12893,2585,2242
01.10.2018 03:00 - 01.10.2018 04:00,2018,8312,12097,13008,2613,2271
01.10.2018 04:00 - 01.10.2018 05:00,2018,8627,12407,13106,2714,2445
01.10.2018 05:00 - 01.10.2018 06:00,2018,9591,13324,13717,2958,2941
01.10.2018 06:00 - 01.10.2018 07:00,2018,9977,15102,15265,3696,3313
01.10.2018 07:00 - 01.10.2018 08:00,2018,10150,16679,16276,4276,3626
01.10.2018 08:00 - 01.10.2018 09:00,2018,10209,16966,16619,4479,3774
01.10.2018 09:00 - 01.10.2018 10:00,2018,10093,16895,16338,4462,3757
01.10.2018 10:00 - 01.10.2018 11:00,2018,10008,16818,16097,4512,3736
01.10.2018 11:00 - 01.10.2018 12:00,2018,9952,16455,15633,4506,3645
01.10.2018 12:00 - 01.10.2018 13:00,2018,9783,16057,15373,4475,3699
01.10.2018 13:00 - 01.10.2018 14:00,2018,9687,15899,15174,4508,3668
01.10.2018 14:00 - 01.10.2018 15:00,2018,9564,15732,15134,4415,3625
01.10.2018 15:00 - 01.10.2018 16:00,2018,9501,15987,15189,4309,3528
01.10.2018 16:00 - 01.10.2018 17:00,2018,9537,15639,15248,4207,3456
01.10.2018 17:00 - 01.10.2018 18:00,2018,9554,16045,15257,4515,3474
01.10.2018 18:00 - 01.10.2018 19:00,2018,10002,16510,15446,4446,3571
01.10.2018 19:00 - 01.10.2018 20:00,2018,9995,16864,15905,4445,3596
01.10.2018 20:00 - 01.10.2018 21:00,2018,9463,16399,15797,4179,3371
01.10.2018 21:00 - 01.10.2018 22:00,2018,9421,15689,15476,3810,3005
01.10.2018 22:00 - 01.10.2018 23:00,2018,9237,14808,14931,3538,2676
01.10.2018 23:00 - 02.10.2018 00:00,2018,8746,13930,14306,3312,2485
02.10.2018 00:00 - 02.10.2018 01:00,2018,8414,13298,13773,3217,2347
02.10.2018 01:00 - 02.10.2018 02:00,2018,8323,13143,13585,3058,2287
02.10.2018 02:00 - 02.10.2018 03:00,2018,8273,13128,13432,2988,2275
02.10.2018 03:00 - 02.10.2018 04:00,2018,8445,12910,13493,2973,2310
02.10.2018 04:00 - 02.10.2018 05:00,2018,8770,13046,13534,3074,2456
02.10.2018 05:00 - 02.10.2018 06:00,2018,9621,13732,13896,3217,2941
02.10.2018 06:00 - 02.10.2018 07:00,2018,9954,15432,15085,3800,3332
02.10.2018 07:00 - 02.10.2018 08:00,2018,10029,16817,16332,4358,3668
02.10.2018 08:00 - 02.10.2018 09:00,2018,9990,17214,16804,4624,3777
02.10.2018 09:00 - 02.10.2018 10:00,2018,10029,17085,16499,4788,3757
02.10.2018 10:00 - 02.10.2018 11:00,2018,9958,17195,16398,4956,3739
02.10.2018 11:00 - 02.10.2018 12:00,2018,9830,17585,16412,4974,3667
02.10.2018 12:00 - 02.10.2018 13:00,2018,9712,17205,16130,5042,3723
02.10.2018 13:00 - 02.10.2018 14:00,2018,9654,16803,16163,5095,3706
02.10.2018 14:00 - 02.10.2018 15:00,2018,9652,16663,16192,4679,3663
02.10.2018 15:00 - 02.10.2018 16:00,2018,9737,16756,16133,4478,3578
02.10.2018 16:00 - 02.10.2018 17:00,2018,9788,16688,16204,4462,3481
02.10.2018 17:00 - 02.10.2018 18:00,2018,9917,16961,16540,4716,3505
02.10.2018 18:00 - 02.10.2018 19:00,2018,10296,17137,16399,4654,3619
02.10.2018 19:00 - 02.10.2018 20:00,2018,10115,17301,16241,4609,3637
02.10.2018 20:00 - 02.10.2018 21:00,2018,9810,16882,16285,4338,3421
02.10.2018 21:00 - 02.10.2018 22:00,2018,9626,16106,15878,3986,3047
02.10.2018 22:00 - 02.10.2018 23:00,2018,9305,15119,15210,3636,2715
02.10.2018 23:00 - 03.10.2018 00:00,2018,8772,14293,14529,3326,2502
03.10.2018 00:00 - 03.10.2018 01:00,2018,8409,13622,14011,3143,2408
03.10.2018 01:00 - 03.10.2018 02:00,2018,8280,13361,13775,3058,2340
03.10.2018 02:00 - 03.10.2018 03:00,2018,8246,13212,13653,2990,2323
03.10.2018 03:00 - 03.10.2018 04:00,2018,8325,13420,13625,3032,2356
03.10.2018 04:00 - 03.10.2018 05:00,2018,8586,13691,13834,3090,2486
03.10.2018 05:00 - 03.10.2018 06:00,2018,9345,14424,14366,3317,2972
03.10.2018 06:00 - 03.10.2018 07:00,2018,9735,16057,15707,3945,3383
03.10.2018 07:00 - 03.10.2018 08:00,2018,9823,17361,17011,4484,3706
03.10.2018 08:00 - 03.10.2018 09:00,2018,9920,17707,17217,4599,3819
03.10.2018 09:00 - 03.10.2018 10:00,2018,9931,17743,17004,4646,3804
03.10.2018 10:00 - 03.10.2018 11:00,2018,9924,17731,16819,4712,3772
03.10.2018 11:00 - 03.10.2018 12:00,2018,9900,17500,16451,4755,3696
03.10.2018 12:00 - 03.10.2018 13:00,2018,9761,17362,16178,4648,3757
03.10.2018 13:00 - 03.10.2018 14:00,2018,9719,16988,15914,4592,3731
03.10.2018 14:00 - 03.10.2018 15:00,2018,9702,16718,15637,4570,3686
03.10.2018 15:00 - 03.10.2018 16:00,2018,9667,16489,15461,4394,3598
03.10.2018 16:00 - 03.10.2018 17:00,2018,9682,16503,15486,4342,3513
03.10.2018 17:00 - 03.10.2018 18:00,2018,9820,16881,15739,4606,3534
03.10.2018 18:00 - 03.10.2018 19:00,2018,10249,17690,15806,4443,3655
03.10.2018 19:00 - 03.10.2018 20:00,2018,10153,17952,16351,4287,3637
03.10.2018 20:00 - 03.10.2018 21:00,2018,9619,17209,16078,4027,3401
03.10.2018 21:00 - 03.10.2018 22:00,2018,9472,16209,15741,3845,3048
03.10.2018 22:00 - 03.10.2018 23:00,2018,9271,14831,15189,3511,2717
03.10.2018 23:00 - 04.10.2018 00:00,2018,8801,14062,14591,3193,2509
04.10.2018 00:00 - 04.10.2018 01:00,2018,8542,13692,14140,3010,2416
04.10.2018 01:00 - 04.10.2018 02:00,2018,8395,13540,13870,2906,2359
04.10.2018 02:00 - 04.10.2018 03:00,2018,8423,13866,13755,2857,2351
04.10.2018 03:00 - 04.10.2018 04:00,2018,8542,14412,13808,2858,2378
04.10.2018 04:00 - 04.10.2018 05:00,2018,8930,14650,14132,2922,2531
04.10.2018 05:00 - 04.10.2018 06:00,2018,9905,15383,14550,3168,3008
04.10.2018 06:00 - 04.10.2018 07:00,2018,10325,17502,15826,3798,3465
04.10.2018 07:00 - 04.10.2018 08:00,2018,10379,18285,16981,4270,3739
04.10.2018 08:00 - 04.10.2018 09:00,2018,10376,18454,17359,4430,3876
04.10.2018 09:00 - 04.10.2018 10:00,2018,10346,17942,17400,4517,3829
04.10.2018 10:00 - 04.10.2018 11:00,2018,10285,17565,17114,4607,3800
04.10.2018 11:00 - 04.10.2018 12:00,2018,10315,17314,16856,4603,3712
04.10.2018 12:00 - 04.10.2018 13:00,2018,10196,16973,16805,4551,3769
04.10.2018 13:00 - 04.10.2018 14:00,2018,10027,16873,16558,4561,3734
04.10.2018 14:00 - 04.10.2018 15:00,2018,9965,16508,16426,4458,3700
04.10.2018 15:00 - 04.10.2018 16:00,2018,9925,16849,16257,4354,3618
04.10.2018 16:00 - 04.10.2018 17:00,2018,10038,16743,16332,4347,3520
04.10.2018 17:00 - 04.10.2018 18:00,2018,10071,17063,16230,4591,3548
04.10.2018 18:00 - 04.10.2018 19:00,2018,10578,17312,16082,4555,3657
04.10.2018 19:00 - 04.10.2018 20:00,2018,10520,17141,16276,4468,3639
04.10.2018 20:00 - 04.10.2018 21:00,2018,10057,16401,15976,4208,3419
04.10.2018 21:00 - 04.10.2018 22:00,2018,9896,15323,15632,3860,3070
04.10.2018 22:00 - 04.10.2018 23:00,2018,9588,14405,14950,3519,2742
04.10.2018 23:00 - 05.10.2018 00:00,2018,9153,13775,14117,3266,2539
05.10.2018 00:00 - 05.10.2018 01:00,2018,8833,13051,13469,3071,2443
05.10.2018 01:00 - 05.10.2018 02:00,2018,8679,12472,13154,2959,2398
05.10.2018 02:00 - 05.10.2018 03:00,2018,8687,12219,13175,2915,2381
05.10.2018 03:00 - 05.10.2018 04:00,2018,8801,12200,12918,2939,2420
05.10.2018 04:00 - 05.10.2018 05:00,2018,9153,12548,13044,2948,2546
05.10.2018 05:00 - 05.10.2018 06:00,2018,9977,13300,13440,3166,3024
05.10.2018 06:00 - 05.10.2018 07:00,2018,10420,14984,14766,3760,3472
05.10.2018 07:00 - 05.10.2018 08:00,2018,10602,16345,16005,4265,3803
05.10.2018 08:00 - 05.10.2018 09:00,2018,10704,16553,16267,4416,3891
05.10.2018 09:00 - 05.10.2018 10:00,2018,10655,16980,16306,4457,3826
05.10.2018 10:00 - 05.10.2018 11:00,2018,10639,16967,16030,4560,3798
05.10.2018 11:00 - 05.10.2018 12:00,2018,10610,16604,15871,4524,3729
05.10.2018 12:00 - 05.10.2018 13:00,2018,10440,16064,15867,4386,3785
05.10.2018 13:00 - 05.10.2018 14:00,2018,10140,15808,15613,4274,3732
05.10.2018 14:00 - 05.10.2018 15:00,2018,9873,15336,15095,4087,3686
05.10.2018 15:00 - 05.10.2018 16:00,2018,9747,15261,14982,3967,3599
05.10.2018 16:00 - 05.10.2018 17:00,2018,9792,15727,15218,3947,3518
05.10.2018 17:00 - 05.10.2018 18:00,2018,9868,15748,15186,4190,3520
05.10.2018 18:00 - 05.10.2018 19:00,2018,10374,15891,15305,4237,3677
05.10.2018 19:00 - 05.10.2018 20:00,2018,10238,15820,15545,4111,3664
05.10.2018 20:00 - 05.10.2018 21:00,2018,9638,14889,15158,3838,3457
05.10.2018 21:00 - 05.10.2018 22:00,2018,9604,14419,15002,3594,3118
05.10.2018 22:00 - 05.10.2018 23:00,2018,9355,13481,14548,3309,2816
05.10.2018 23:00 - 06.10.2018 00:00,2018,8833,12722,14040,3036,2593
06.10.2018 00:00 - 06.10.2018 01:00,2018,8541,12464,13573,2824,2414
06.10.2018 01:00 - 06.10.2018 02:00,2018,8348,12272,13216,2690,2335
06.10.2018 02:00 - 06.10.2018 03:00,2018,8328,12086,13158,2641,2305
06.10.2018 03:00 - 06.10.2018 04:00,2018,8442,12059,13089,2621,2309
06.10.2018 04:00 - 06.10.2018 05:00,2018,8517,12113,13248,2629,2359
06.10.2018 05:00 - 06.10.2018 06:00,2018,8733,12410,13368,2718,2508
06.10.2018 06:00 - 06.10.2018 07:00,2018,8722,13039,13710,2931,2671
06.10.2018 07:00 - 06.10.2018 08:00,2018,8887,13555,14169,3172,2935
06.10.2018 08:00 - 06.10.2018 09:00,2018,9086,14280,14630,3457,3146
06.10.2018 09:00 - 06.10.2018 10:00,2018,9213,15042,15227,3632,3214
06.10.2018 10:00 - 06.10.2018 11:00,2018,9194,15180,15603,3683,3213
06.10.2018 11:00 - 06.10.2018 12:00,2018,9092,14905,15475,3733,3171
06.10.2018 12:00 - 06.10.2018 13:00,2018,9008,14830,15170,3719,3147
06.10.2018 13:00 - 06.10.2018 14:00,2018,9012,14607,15005,3639,3093
06.10.2018 14:00 - 06.10.2018 15:00,2018,8984,14492,14883,3585,3049
06.10.2018 15:00 - 06.10.2018 16:00,2018,9082,14478,14986,3592,3029
06.10.2018 16:00 - 06.10.2018 17:00,2018,9355,14683,15083,3684,3031
