time,year,FIN,SWE,NOR,DEN,BAL
18.07.2018 18:00 - 18.07.2018 19:00,2018,0.292898056,0.235243995,0.16898275,0.486116374,0.510398825
18.07.2018 19:00 - 18.07.2018 20:00,2018,0.337228475,0.238661297,0.162257983,0.47463509,0.498019506
18.07.2018 20:00 - 18.07.2018 21:00,2018,0.388092374,0.258095454,0.176949611,0.469235334,0.471736761
18.07.2018 21:00 - 18.07.2018 22:00,2018,0.420387868,0.278293374,0.197904859,0.461734739,0.447862459
18.07.2018 22:00 - 18.07.2018 23:00,2018,0.464539123,0.294037979,0.231421718,0.504974541,0.512566068
18.07.2018 23:00 - 19.07.2018 00:00,2018,0.457156144,0.286742439,0.245394512,0.49150295,0.457823257
19.07.2018 00:00 - 19.07.2018 01:00,2018,0.424677808,0.287773499,0.25658262,0.46580565,0.407329355
19.07.2018 01:00 - 19.07.2018 02:00,2018,0.39380877,0.286633858,0.246294638,0.463311665,0.381109312
19.07.2018 02:00 - 19.07.2018 03:00,2018,0.375458576,0.276092334,0.202736546,0.45802857,0.361612983
19.07.2018 03:00 - 19.07.2018 04:00,2018,0.338998772,0.26188607,0.164059229,0.454591188,0.340536454
19.07.2018 04:00 - 19.07.2018 05:00,2018,0.27819547,0.236311664,0.146326821,0.457533802,0.308013127
19.07.2018 05:00 - 19.07.2018 06:00,2018,0.212279694,0.201656536,0.128755118,0.45950036,0.28345415
19.07.2018 06:00 - 19.07.2018 07:00,2018,0.174233493,0.172777713,0.117473831,0.421712237,0.286477189
19.07.2018 07:00 - 19.07.2018 08:00,2018,0.156264218,0.15712831,0.108431721,0.373021412,0.309489116
19.07.2018 08:00 - 19.07.2018 09:00,2018,0.156359716,0.158083541,0.105613558,0.333526986,0.339047045
19.07.2018 09:00 - 19.07.2018 10:00,2018,0.162981949,0.170002449,0.099491626,0.31725974,0.368032156
19.07.2018 10:00 - 19.07.2018 11:00,2018,0.156605954,0.150492905,0.093353888,0.250422245,0.321639133
19.07.2018 11:00 - 19.07.2018 12:00,2018,0.145120158,0.14185448,0.096605814,0.243373109,0.304135014
19.07.2018 12:00 - 19.07.2018 13:00,2018,0.157877945,0.137637867,0.098842469,0.243172269,0.309917277
19.07.2018 13:00 - 19.07.2018 14:00,2018,0.168212409,0.136452252,0.106303804,0.257263345,0.343295696
19.07.2018 14:00 - 19.07.2018 15:00,2018,0.182444366,0.134841443,0.111265652,0.280853129,0.385643207
19.07.2018 15:00 - 19.07.2018 16:00,2018,0.188797631,0.136636679,0.108384516,0.301964411,0.411377431
19.07.2018 16:00 - 19.07.2018 17:00,2018,0.196468651,0.138038707,0.099751896,0.32684217,0.405294599
19.07.2018 17:00 - 19.07.2018 18:00,2018,0.215919761,0.13837271,0.089817734,0.350607771,0.398890082
19.07.2018 18:00 - 19.07.2018 19:00,2018,0.244018894,0.141470152,0.08822565,0.36895673,0.407580032
19.07.2018 19:00 - 19.07.2018 20:00,2018,0.273261492,0.148994458,0.084890895,0.37609924,0.405588113
19.07.2018 20:00 - 19.07.2018 21:00,2018,0.280935351,0.160284796,0.083046293,0.387798613,0.3998418
19.07.2018 21:00 - 19.07.2018 22:00,2018,0.293402805,0.170111616,0.072081018,0.385231139,0.383081589
19.07.2018 22:00 - 19.07.2018 23:00,2018,0.314695185,0.170502451,0.049940688,0.424982021,0.376467257
19.07.2018 23:00 - 20.07.2018 00:00,2018,0.327110215,0.168969993,0.044586806,0.369686365,0.349628363
20.07.2018 00:00 - 20.07.2018 01:00,2018,0.325407355,0.163061891,0.043310026,0.331288543,0.337070986
20.07.2018 01:00 - 20.07.2018 02:00,2018,0.313358091,0.155635743,0.045068622,0.332095143,0.325929107
20.07.2018 02:00 - 20.07.2018 03:00,2018,0.29571831,0.145440651,0.053420088,0.340456996,0.304767283
20.07.2018 03:00 - 20.07.2018 04:00,2018,0.265534682,0.138624199,0.06225349,0.345061184,0.27535805
20.07.2018 04:00 - 20.07.2018 05:00,2018,0.211433746,0.122922429,0.063257121,0.342202016,0.235739873
20.07.2018 05:00 - 20.07.2018 06:00,2018,0.158955702,0.097704452,0.055639644,0.31312133,0.200109481
20.07.2018 06:00 - 20.07.2018 07:00,2018,0.130528847,0.081170123,0.044274991,0.281346751,0.170169297
20.07.2018 07:00 - 20.07.2018 08:00,2018,0.119463069,0.074906477,0.05111905,0.264015927,0.165880432
20.07.2018 08:00 - 20.07.2018 09:00,2018,0.134652738,0.076628818,0.079090034,0.260435945,0.172063044
20.07.2018 09:00 - 20.07.2018 10:00,2018,0.169155903,0.083477096,0.119513016,0.275130161,0.190705455
20.07.2018 10:00 - 20.07.2018 11:00,2018,0.154316241,0.085532046,0.132327547,0.293385159,0.159003161
20.07.2018 11:00 - 20.07.2018 12:00,2018,0.15133854,0.091108297,0.151685294,0.294313131,0.200533497
20.07.2018 12:00 - 20.07.2018 13:00,2018,0.147196995,0.100556919,0.165507199,0.283732989,0.234699739
20.07.2018 13:00 - 20.07.2018 14:00,2018,0.134563334,0.114594381,0.198331616,0.273418521,0.257613039
20.07.2018 14:00 - 20.07.2018 15:00,2018,0.128085635,0.11799919,0.231344522,0.271636193,0.270512606
20.07.2018 15:00 - 20.07.2018 16:00,2018,0.124129703,0.127283986,0.262105003,0.285969283,0.27367265
20.07.2018 16:00 - 20.07.2018 17:00,2018,0.13267493,0.13411875,0.280623368,0.29184641,0.260051873
20.07.2018 17:00 - 20.07.2018 18:00,2018,0.146502895,0.141681335,0.276939119,0.283886892,0.224737766
20.07.2018 18:00 - 20.07.2018 19:00,2018,0.166963825,0.152419254,0.250672954,0.266971023,0.204081106
20.07.2018 19:00 - 20.07.2018 20:00,2018,0.188725891,0.162773769,0.22622324,0.258573767,0.20398851
20.07.2018 20:00 - 20.07.2018 21:00,2018,0.201331164,0.180269814,0.205371439,0.272192235,0.212192896
20.07.2018 21:00 - 20.07.2018 22:00,2018,0.217243179,0.188937674,0.176253678,0.267756567,0.198664604
20.07.2018 22:00 - 20.07.2018 23:00,2018,0.235034039,0.173255012,0.147985486,0.208874167,0.197870255
20.07.2018 23:00 - 21.07.2018 00:00,2018,0.263579219,0.187953273,0.107853046,0.230923638,0.181164998
21.07.2018 00:00 - 21.07.2018 01:00,2018,0.269219815,0.192611135,0.085248247,0.252685068,0.15289081
21.07.2018 01:00 - 21.07.2018 02:00,2018,0.241485182,0.20196054,0.066553893,0.251912412,0.153921988
21.07.2018 02:00 - 21.07.2018 03:00,2018,0.212577977,0.204403812,0.057396247,0.234032791,0.150286526
21.07.2018 03:00 - 21.07.2018 04:00,2018,0.204678672,0.199669729,0.062494588,0.212716297,0.135325163
21.07.2018 04:00 - 21.07.2018 05:00,2018,0.175512029,0.191723385,0.073082122,0.198745634,0.124638083
21.07.2018 05:00 - 21.07.2018 06:00,2018,0.141410472,0.175700918,0.077415331,0.189651515,0.119724554
21.07.2018 06:00 - 21.07.2018 07:00,2018,0.12257761,0.147048793,0.06810666,0.181229859,0.122417168
21.07.2018 07:00 - 21.07.2018 08:00,2018,0.122713959,0.127323126,0.061583971,0.173993556,0.137109641
21.07.2018 08:00 - 21.07.2018 09:00,2018,0.126928787,0.132495185,0.056834724,0.172223822,0.163351995
21.07.2018 09:00 - 21.07.2018 10:00,2018,0.130427965,0.14803688,0.060098949,0.183219786,0.171485244
21.07.2018 10:00 - 21.07.2018 11:00,2018,0.153832539,0.13222143,0.076308007,0.146790132,0.098969664
21.07.2018 11:00 - 21.07.2018 12:00,2018,0.143146097,0.131276614,0.089321213,0.160556006,0.100619765
21.07.2018 12:00 - 21.07.2018 13:00,2018,0.128605959,0.150755706,0.098261943,0.180436203,0.112832467
21.07.2018 13:00 - 21.07.2018 14:00,2018,0.129583907,0.166161001,0.119893258,0.197426068,0.141525676
21.07.2018 14:00 - 21.07.2018 15:00,2018,0.145305525,0.177507843,0.138210336,0.221231499,0.174980779
21.07.2018 15:00 - 21.07.2018 16:00,2018,0.157339478,0.182701192,0.143498463,0.234495871,0.189067686
21.07.2018 16:00 - 21.07.2018 17:00,2018,0.167449567,0.200297116,0.144126817,0.217321309,0.187607527
21.07.2018 17:00 - 21.07.2018 18:00,2018,0.165482023,0.214438931,0.141847174,0.204935263,0.166819493
21.07.2018 18:00 - 21.07.2018 19:00,2018,0.163098117,0.22410128,0.134388729,0.202698619,0.144258622
21.07.2018 19:00 - 21.07.2018 20:00,2018,0.16427089,0.236437147,0.128174535,0.204937001,0.129370266
21.07.2018 20:00 - 21.07.2018 21:00,2018,0.181482302,0.235440695,0.116932458,0.218239484,0.126644044
21.07.2018 21:00 - 21.07.2018 22:00,2018,0.202707718,0.231243479,0.106417398,0.228262719,0.126345788
21.07.2018 22:00 - 21.07.2018 23:00,2018,0.224642324,0.212561529,0.07944353,0.219668885,0.138921842
21.07.2018 23:00 - 22.07.2018 00:00,2018,0.213218964,0.209899922,0.080698593,0.21676558,0.136329127
22.07.2018 00:00 - 22.07.2018 01:00,2018,0.200944597,0.207978969,0.082824733,0.20704174,0.125203539
22.07.2018 01:00 - 22.07.2018 02:00,2018,0.191811069,0.197625225,0.077493689,0.192076295,0.12172253
22.07.2018 02:00 - 22.07.2018 03:00,2018,0.171397672,0.189741633,0.071586265,0.189317793,0.126244337
22.07.2018 03:00 - 22.07.2018 04:00,2018,0.153456678,0.18321047,0.06320914,0.200297794,0.131506097
22.07.2018 04:00 - 22.07.2018 05:00,2018,0.158446387,0.174879066,0.054397078,0.216251162,0.120235039
22.07.2018 05:00 - 22.07.2018 06:00,2018,0.182975759,0.17222574,0.047268661,0.229034272,0.091647684
22.07.2018 06:00 - 22.07.2018 07:00,2018,0.20215768,0.156292003,0.048377463,0.239409514,0.063133932
22.07.2018 07:00 - 22.07.2018 08:00,2018,0.211186564,0.144004002,0.060171154,0.245672794,0.053708827
22.07.2018 08:00 - 22.07.2018 09:00,2018,0.223580166,0.141838151,0.073004639,0.243695647,0.054769344
22.07.2018 09:00 - 22.07.2018 10:00,2018,0.244229524,0.155601248,0.091635928,0.230310736,0.066057472
22.07.2018 10:00 - 22.07.2018 11:00,2018,0.239689332,0.149517727,0.111847909,0.25005609,0.0805066
22.07.2018 11:00 - 22.07.2018 12:00,2018,0.28588553,0.170981249,0.145650347,0.253949004,0.08397925
22.07.2018 12:00 - 22.07.2018 13:00,2018,0.303541113,0.198956536,0.168156809,0.254205784,0.087534024
22.07.2018 13:00 - 22.07.2018 14:00,2018,0.328002062,0.228049358,0.188697076,0.244483013,0.095840676
22.07.2018 14:00 - 22.07.2018 15:00,2018,0.341294007,0.25736401,0.215186294,0.231542061,0.106526633
22.07.2018 15:00 - 22.07.2018 16:00,2018,0.333222363,0.270431423,0.236057335,0.23150854,0.1209693
22.07.2018 16:00 - 22.07.2018 17:00,2018,0.335728928,0.273829012,0.245793635,0.246833948,0.127367305
22.07.2018 17:00 - 22.07.2018 18:00,2018,0.326051745,0.259797748,0.244134562,0.271999627,0.115181247
22.07.2018 18:00 - 22.07.2018 19:00,2018,0.340775741,0.263982265,0.240037293,0.28425852,0.112457834
22.07.2018 19:00 - 22.07.2018 20:00,2018,0.365741266,0.275900398,0.245689472,0.285119732,0.11985938
22.07.2018 20:00 - 22.07.2018 21:00,2018,0.39817419,0.29150059,0.264630729,0.300503984,0.134065974
22.07.2018 21:00 - 22.07.2018 22:00,2018,0.40459383,0.284743071,0.296109608,0.309539702,0.149594506
22.07.2018 22:00 - 22.07.2018 23:00,2018,0.415880859,0.266464454,0.309427392,0.327789478,0.177252315
22.07.2018 23:00 - 23.07.2018 00:00,2018,0.392549291,0.248790388,0.374965265,0.317330686,0.161906962
23.07.2018 00:00 - 23.07.2018 01:00,2018,0.357167961,0.23197181,0.424458282,0.303032901,0.151000589
23.07.2018 01:00 - 23.07.2018 02:00,2018,0.308601129,0.21536787,0.443208875,0.308198342,0.143552724
23.07.2018 02:00 - 23.07.2018 03:00,2018,0.260477301,0.190812452,0.440005566,0.314719079,0.136568471
23.07.2018 03:00 - 23.07.2018 04:00,2018,0.21973305,0.176838859,0.427093506,0.333113136,0.131855788
23.07.2018 04:00 - 23.07.2018 05:00,2018,0.192661918,0.164363789,0.406858181,0.339356306,0.118640827
23.07.2018 05:00 - 23.07.2018 06:00,2018,0.176024636,0.159718526,0.365903735,0.36040117,0.091552984
23.07.2018 06:00 - 23.07.2018 07:00,2018,0.17621488,0.15329286,0.335989647,0.368287285,0.072563531
23.07.2018 07:00 - 23.07.2018 08:00,2018,0.182486653,0.151841591,0.339462553,0.364658141,0.072929726
23.07.2018 08:00 - 23.07.2018 09:00,2018,0.192128407,0.160335995,0.355300961,0.357737409,0.082352278
23.07.2018 09:00 - 23.07.2018 10:00,2018,0.1972984,0.179548098,0.368411189,0.347438783,0.096362119
23.07.2018 10:00 - 23.07.2018 11:00,2018,0.198775561,0.2148179,0.355347965,0.319398624,0.089222818
23.07.2018 11:00 - 23.07.2018 12:00,2018,0.210405475,0.237522548,0.340371145,0.288364665,0.11195132
23.07.2018 12:00 - 23.07.2018 13:00,2018,0.212714733,0.246568513,0.33765256,0.261219128,0.137202878
23.07.2018 13:00 - 23.07.2018 14:00,2018,0.196263087,0.249740232,0.33464834,0.263421878,0.169159065
23.07.2018 14:00 - 23.07.2018 15:00,2018,0.180787206,0.254790292,0.332795808,0.281093523,0.192774786
23.07.2018 15:00 - 23.07.2018 16:00,2018,0.167389148,0.256785086,0.329039969,0.309279746,0.20595751
23.07.2018 16:00 - 23.07.2018 17:00,2018,0.155897181,0.252697501,0.31005887,0.321353603,0.200166845
23.07.2018 17:00 - 23.07.2018 18:00,2018,0.144588277,0.239697639,0.279161889,0.317462266,0.201658318
23.07.2018 18:00 - 23.07.2018 19:00,2018,0.143737981,0.225198801,0.256941272,0.308128057,0.194881423
23.07.2018 19:00 - 23.07.2018 20:00,2018,0.146219206,0.218008534,0.235489073,0.291602474,0.194594954
23.07.2018 20:00 - 23.07.2018 21:00,2018,0.154264954,0.220773762,0.220073696,0.284818063,0.18682396
23.07.2018 21:00 - 23.07.2018 22:00,2018,0.145607799,0.214652057,0.203101238,0.267234085,0.176514417
23.07.2018 22:00 - 23.07.2018 23:00,2018,0.146121165,0.19821534,0.165440609,0.249670944,0.176457211
23.07.2018 23:00 - 24.07.2018 00:00,2018,0.101456116,0.171018181,0.18555229,0.215025272,0.161541549
24.07.2018 00:00 - 24.07.2018 01:00,2018,0.081950533,0.157953956,0.207262406,0.186060572,0.156314277
24.07.2018 01:00 - 24.07.2018 02:00,2018,0.083099734,0.148842354,0.19920863,0.16365166,0.152467848
24.07.2018 02:00 - 24.07.2018 03:00,2018,0.087836455,0.138848582,0.210728357,0.160992517,0.145228669
24.07.2018 03:00 - 24.07.2018 04:00,2018,0.100447376,0.127727604,0.218643824,0.166961392,0.14136876
24.07.2018 04:00 - 24.07.2018 05:00,2018,0.109011592,0.113220342,0.216923336,0.158813471,0.125779609
24.07.2018 05:00 - 24.07.2018 06:00,2018,0.093719379,0.09455271,0.19995635,0.141160072,0.105267285
24.07.2018 06:00 - 24.07.2018 07:00,2018,0.086171698,0.080711456,0.181588435,0.114063377,0.087069515
24.07.2018 07:00 - 24.07.2018 08:00,2018,0.083733667,0.082698558,0.20438111,0.102885881,0.081756486
24.07.2018 08:00 - 24.07.2018 09:00,2018,0.086915102,0.100939187,0.249635741,0.092504172,0.084531433
24.07.2018 09:00 - 24.07.2018 10:00,2018,0.088925115,0.126144346,0.323320528,0.080207587,0.088681329
24.07.2018 10:00 - 24.07.2018 11:00,2018,0.06850902,0.118059621,0.34246409,0.06497873,0.05751888
24.07.2018 11:00 - 24.07.2018 12:00,2018,0.071558395,0.142922251,0.383880493,0.069673147,0.066824038
24.07.2018 12:00 - 24.07.2018 13:00,2018,0.073161616,0.169529143,0.407622794,0.075353244,0.084368598
24.07.2018 13:00 - 24.07.2018 14:00,2018,0.075963513,0.199110087,0.368754503,0.077560107,0.100079163
24.07.2018 14:00 - 24.07.2018 15:00,2018,0.076746194,0.229493707,0.323155413,0.075829231,0.119601003
24.07.2018 15:00 - 24.07.2018 16:00,2018,0.071220664,0.251158624,0.284245228,0.073268394,0.133030536
24.07.2018 16:00 - 24.07.2018 17:00,2018,0.063059811,0.256210732,0.23525896,0.070733031,0.135721318
24.07.2018 17:00 - 24.07.2018 18:00,2018,0.060872337,0.24727283,0.175749499,0.068444504,0.133474565
24.07.2018 18:00 - 24.07.2018 19:00,2018,0.071516367,0.247428668,0.119761149,0.063866796,0.131338929
24.07.2018 19:00 - 24.07.2018 20:00,2018,0.086330972,0.262829605,0.088779239,0.056851651,0.134067083
24.07.2018 20:00 - 24.07.2018 21:00,2018,0.103068399,0.276176942,0.078837026,0.054297536,0.128729058
24.07.2018 21:00 - 24.07.2018 22:00,2018,0.116443442,0.271321314,0.071707252,0.052788617,0.116992857
24.07.2018 22:00 - 24.07.2018 23:00,2018,0.184649869,0.269815293,0.076319541,0.050749856,0.139171097
24.07.2018 23:00 - 25.07.2018 00:00,2018,0.178536948,0.247699985,0.075427213,0.050873593,0.12320578
25.07.2018 00:00 - 25.07.2018 01:00,2018,0.17922827,0.224039353,0.076800889,0.053806577,0.1006004
25.07.2018 01:00 - 25.07.2018 02:00,2018,0.167747888,0.19335659,0.077967877,0.063179925,0.09129922
25.07.2018 02:00 - 25.07.2018 03:00,2018,0.152248233,0.17604762,0.080067559,0.078596712,0.086813326
25.07.2018 03:00 - 25.07.2018 04:00,2018,0.145941653,0.166093456,0.077453162,0.083356787,0.088668844
25.07.2018 04:00 - 25.07.2018 05:00,2018,0.151879649,0.160376545,0.07083833,0.074835697,0.082359846
25.07.2018 05:00 - 25.07.2018 06:00,2018,0.15000853,0.142479752,0.059381393,0.058726266,0.063298589
25.07.2018 06:00 - 25.07.2018 07:00,2018,0.150886241,0.130067365,0.052574787,0.03962832,0.055425525
25.07.2018 07:00 - 25.07.2018 08:00,2018,0.164573601,0.14469038,0.074680607,0.034559113,0.057680886
25.07.2018 08:00 - 25.07.2018 09:00,2018,0.184199469,0.177166656,0.090139721,0.035028015,0.069269626
25.07.2018 09:00 - 25.07.2018 10:00,2018,0.197351134,0.223112889,0.099647571,0.037670389,0.080865509
25.07.2018 10:00 - 25.07.2018 11:00,2018,0.206875068,0.235493728,0.085238326,0.02879235,0.066456408
25.07.2018 11:00 - 25.07.2018 12:00,2018,0.210143191,0.266315684,0.103296369,0.032946919,0.080438007
25.07.2018 12:00 - 25.07.2018 13:00,2018,0.205858668,0.284302167,0.125372892,0.049667606,0.093864083
25.07.2018 13:00 - 25.07.2018 14:00,2018,0.206270251,0.299591231,0.136283281,0.072485019,0.111176694
25.07.2018 14:00 - 25.07.2018 15:00,2018,0.207198728,0.308779596,0.141064946,0.08689565,0.125936513
25.07.2018 15:00 - 25.07.2018 16:00,2018,0.196518493,0.310108883,0.139058705,0.113631045,0.140679758
25.07.2018 16:00 - 25.07.2018 17:00,2018,0.190040847,0.310256715,0.14146474,0.150035184,0.144487963
25.07.2018 17:00 - 25.07.2018 18:00,2018,0.188844843,0.296987665,0.136015985,0.17929231,0.143808005
25.07.2018 18:00 - 25.07.2018 19:00,2018,0.198494282,0.274354593,0.127666989,0.193813975,0.149520639
25.07.2018 19:00 - 25.07.2018 20:00,2018,0.216019692,0.272890219,0.11985702,0.217341447,0.155161965
25.07.2018 20:00 - 25.07.2018 21:00,2018,0.223730532,0.289496328,0.10806601,0.239637797,0.141913195
25.07.2018 21:00 - 25.07.2018 22:00,2018,0.236630035,0.297778151,0.103073763,0.241492475,0.125677759
25.07.2018 22:00 - 25.07.2018 23:00,2018,0.25564148,0.27460708,0.10402729,0.220926721,0.126273583
25.07.2018 23:00 - 26.07.2018 00:00,2018,0.248262993,0.239848494,0.109067374,0.20911964,0.111902457
26.07.2018 00:00 - 26.07.2018 01:00,2018,0.23894938,0.207975067,0.107340198,0.20408424,0.095811105
26.07.2018 01:00 - 26.07.2018 02:00,2018,0.228612827,0.188964297,0.102179466,0.195695755,0.089110569
26.07.2018 02:00 - 26.07.2018 03:00,2018,0.21384241,0.176010479,0.097260533,0.196135587,0.084806732
26.07.2018 03:00 - 26.07.2018 04:00,2018,0.19205589,0.165850725,0.092202168,0.207628629,0.084076243
26.07.2018 04:00 - 26.07.2018 05:00,2018,0.154922693,0.16551027,0.083935305,0.210835617,0.075347286
26.07.2018 05:00 - 26.07.2018 06:00,2018,0.117132225,0.160162406,0.081283606,0.20243206,0.055128323
26.07.2018 06:00 - 26.07.2018 07:00,2018,0.096241381,0.148655668,0.077843875,0.171477656,0.041695609
26.07.2018 07:00 - 26.07.2018 08:00,2018,0.087970335,0.1472021,0.077022229,0.150651286,0.036739723
26.07.2018 08:00 - 26.07.2018 09:00,2018,0.091522083,0.14701584,0.078580682,0.131203558,0.039971574
26.07.2018 09:00 - 26.07.2018 10:00,2018,0.101658068,0.13966492,0.081049825,0.115707124,0.049398789
26.07.2018 10:00 - 26.07.2018 11:00,2018,0.119202367,0.108088959,0.078169791,0.086583425,0.042129382
26.07.2018 11:00 - 26.07.2018 12:00,2018,0.149622832,0.105244894,0.094887879,0.076969337,0.057190333
26.07.2018 12:00 - 26.07.2018 13:00,2018,0.158715905,0.108758109,0.114721295,0.075066776,0.080270529
26.07.2018 13:00 - 26.07.2018 14:00,2018,0.173072232,0.112447501,0.143041228,0.080346401,0.11059914
26.07.2018 14:00 - 26.07.2018 15:00,2018,0.177305346,0.111992928,0.1655499,0.089705435,0.145259584
26.07.2018 15:00 - 26.07.2018 16:00,2018,0.185306188,0.113590354,0.183721192,0.101468461,0.176756241
26.07.2018 16:00 - 26.07.2018 17:00,2018,0.190943449,0.116792615,0.19920332,0.118569798,0.188823507
26.07.2018 17:00 - 26.07.2018 18:00,2018,0.192272993,0.119495425,0.218026951,0.142831241,0.194668221
26.07.2018 18:00 - 26.07.2018 19:00,2018,0.19385116,0.126431295,0.244219787,0.174761072,0.206119414
26.07.2018 19:00 - 26.07.2018 20:00,2018,0.203031972,0.147891376,0.265996881,0.220960507,0.216146662
26.07.2018 20:00 - 26.07.2018 21:00,2018,0.208517834,0.167499161,0.271587672,0.266431132,0.213591133
26.07.2018 21:00 - 26.07.2018 22:00,2018,0.217252023,0.180664258,0.253937956,0.288514976,0.205264283
26.07.2018 22:00 - 26.07.2018 23:00,2018,0.252916822,0.191090764,0.249274698,0.334357017,0.227421763
26.07.2018 23:00 - 27.07.2018 00:00,2018,0.249531764,0.194678936,0.271577479,0.307559754,0.199910136
27.07.2018 00:00 - 27.07.2018 01:00,2018,0.259783726,0.196204736,0.283094397,0.285440298,0.176114219
27.07.2018 01:00 - 27.07.2018 02:00,2018,0.264687975,0.205046162,0.292994808,0.264258749,0.147166344
27.07.2018 02:00 - 27.07.2018 03:00,2018,0.266276417,0.215248798,0.306840031,0.261828778,0.132260955
27.07.2018 03:00 - 27.07.2018 04:00,2018,0.262254357,0.226906386,0.328792142,0.279437058,0.135699349
27.07.2018 04:00 - 27.07.2018 05:00,2018,0.238580514,0.231703462,0.339364081,0.27617191,0.138129545
27.07.2018 05:00 - 27.07.2018 06:00,2018,0.21808367,0.222708041,0.343614546,0.239151683,0.121266363
27.07.2018 06:00 - 27.07.2018 07:00,2018,0.200916995,0.217213322,0.333291061,0.216333243,0.122815834
27.07.2018 07:00 - 27.07.2018 08:00,2018,0.208637254,0.230477314,0.326546054,0.201571119,0.14803475
27.07.2018 08:00 - 27.07.2018 09:00,2018,0.223271794,0.249446367,0.335377768,0.198782035,0.188384971
27.07.2018 09:00 - 27.07.2018 10:00,2018,0.238333991,0.266829332,0.343082254,0.201932718,0.232582897
27.07.2018 10:00 - 27.07.2018 11:00,2018,0.275981113,0.260708776,0.331379533,0.244290436,0.234469487
27.07.2018 11:00 - 27.07.2018 12:00,2018,0.287772252,0.287377339,0.296203359,0.287135579,0.27823686
27.07.2018 12:00 - 27.07.2018 13:00,2018,0.298499191,0.30519664,0.268325496,0.309537732,0.332214112
27.07.2018 13:00 - 27.07.2018 14:00,2018,0.301346689,0.312782744,0.250563221,0.320830877,0.370099713
27.07.2018 14:00 - 27.07.2018 15:00,2018,0.297982471,0.321613246,0.247042274,0.344350761,0.391549454
27.07.2018 15:00 - 27.07.2018 16:00,2018,0.293997474,0.32566853,0.246896024,0.373060151,0.408369679
27.07.2018 16:00 - 27.07.2018 17:00,2018,0.295546026,0.333096547,0.239916042,0.413531613,0.424799807
27.07.2018 17:00 - 27.07.2018 18:00,2018,0.305058212,0.334528122,0.235983432,0.463501059,0.429073021
27.07.2018 18:00 - 27.07.2018 19:00,2018,0.342657934,0.353872206,0.228750113,0.4935821,0.437472488
27.07.2018 19:00 - 27.07.2018 20:00,2018,0.388608056,0.405957778,0.239393635,0.53635334,0.448294768
27.07.2018 20:00 - 27.07.2018 21:00,2018,0.42688579,0.442899568,0.270702905,0.566066218,0.445340617
27.07.2018 21:00 - 27.07.2018 22:00,2018,0.44341675,0.452762677,0.305658305,0.574470946,0.427768659
27.07.2018 22:00 - 27.07.2018 23:00,2018,0.478175181,0.485586059,0.358479017,0.645664796,0.462762699
27.07.2018 23:00 - 28.07.2018 00:00,2018,0.471623188,0.455416981,0.393864371,0.607889495,0.440282912
28.07.2018 00:00 - 28.07.2018 01:00,2018,0.477157234,0.425253438,0.413753779,0.53889193,0.416385787
28.07.2018 01:00 - 28.07.2018 02:00,2018,0.482847084,0.401611013,0.435265486,0.47958435,0.393574741
28.07.2018 02:00 - 28.07.2018 03:00,2018,0.477799584,0.378854179,0.445686108,0.483928556,0.380896327
28.07.2018 03:00 - 28.07.2018 04:00,2018,0.467904868,0.366619512,0.465196387,0.537414147,0.385236013
28.07.2018 04:00 - 28.07.2018 05:00,2018,0.459429661,0.357158783,0.462126469,0.590250183,0.378342263
28.07.2018 05:00 - 28.07.2018 06:00,2018,0.432464991,0.331365839,0.456730099,0.627900588,0.354825
28.07.2018 06:00 - 28.07.2018 07:00,2018,0.403600955,0.330703204,0.444158106,0.647220133,0.341245624
28.07.2018 07:00 - 28.07.2018 08:00,2018,0.39859062,0.342326816,0.458673932,0.662299827,0.334267328
28.07.2018 08:00 - 28.07.2018 09:00,2018,0.397653929,0.364035778,0.499025615,0.649493522,0.347661682
28.07.2018 09:00 - 28.07.2018 10:00,2018,0.40584862,0.415443366,0.54518296,0.630026772,0.371925263
28.07.2018 10:00 - 28.07.2018 11:00,2018,0.395347636,0.444280285,0.596892624,0.556886677,0.371027276
28.07.2018 11:00 - 28.07.2018 12:00,2018,0.415105162,0.445861842,0.55396759,0.564927893,0.374087164
28.07.2018 12:00 - 28.07.2018 13:00,2018,0.433460825,0.479612451,0.526400274,0.577294839,0.394382738
28.07.2018 13:00 - 28.07.2018 14:00,2018,0.458590483,0.488640688,0.519612047,0.629164082,0.387458604
28.07.2018 14:00 - 28.07.2018 15:00,2018,0.479691178,0.489861816,0.525743123,0.667864251,0.379768054
28.07.2018 15:00 - 28.07.2018 16:00,2018,0.501667483,0.474344866,0.536214169,0.651856784,0.386296996
28.07.2018 16:00 - 28.07.2018 17:00,2018,0.509485201,0.476730278,0.56123135,0.547230136,0.387064513
28.07.2018 17:00 - 28.07.2018 18:00,2018,0.51661709,0.470860017,0.61650682,0.423392694,0.398441971
28.07.2018 18:00 - 28.07.2018 19:00,2018,0.535124246,0.481299056,0.668558808,0.336170753,0.424670835
28.07.2018 19:00 - 28.07.2018 20:00,2018,0.563431545,0.490499155,0.710013064,0.297255496,0.437169825
28.07.2018 20:00 - 28.07.2018 21:00,2018,0.58954956,0.497837839,0.725104165,0.285747835,0.436720531
28.07.2018 21:00 - 28.07.2018 22:00,2018,0.597530647,0.500628392,0.728123982,0.273889792,0.429785026
28.07.2018 22:00 - 28.07.2018 23:00,2018,0.600970401,0.552422317,0.71936908,0.280724761,0.45986206
