Avail_Sol,Avail_Wind_On,Avail_Wind_Off
0,0.064018071,0.217493112
0,0.062044526,0.206315126
0,0.062587707,0.206204122
0,0.066669149,0.209092694
1.12E-06,0.072704364,0.210740021
0.022946854,0.080995641,0.216533242
0.153038896,0.075065908,0.215166805
0.277808147,0.067390891,0.219479556
0.400037845,0.080108485,0.228532041
0.474109805,0.093924551,0.243011974
0.502969558,0.082948336,0.189597295
0.461337133,0.089696057,0.198010338
0.403336069,0.097766554,0.222192333
0.340966079,0.10403011,0.254007089
0.262457556,0.118560564,0.279744645
0.186196247,0.137654213,0.295278573
0.116184324,0.182299619,0.308997986
0.034944368,0.252367986,0.335108294
0.000134442,0.318117959,0.362041952
0,0.360091318,0.379137477
0,0.386229662,0.388207294
0,0.39675975,0.394356905
0,0.362527671,0.394050606
0,0.380334174,0.389539812
0,0.394603732,0.392753886
0,0.419685104,0.40383933
0,0.427884783,0.416602452
0,0.442139524,0.438081607
4.92E-06,0.460267686,0.452872952
0.028189909,0.478640087,0.469249576
0.113454231,0.473228423,0.477522028
0.191675134,0.478757076,0.479870061
0.259147434,0.501331843,0.476452168
0.298655184,0.515960361,0.462344175
0.303352423,0.445597701,0.406258038
0.265374208,0.452342312,0.427590129
0.265436946,0.438618466,0.445075746
0.257705004,0.414720546,0.474462404
0.209018694,0.397429848,0.486729598
0.159542628,0.371783977,0.523233091
0.110714136,0.334341406,0.577932825
0.039861602,0.324483144,0.632855399
0.00026892,0.329953777,0.658261841
0,0.338760199,0.677370502
0,0.341817549,0.686453721
0,0.34585051,0.688691035
0,0.345672535,0.676324698
0,0.348124839,0.673843007
0,0.347568572,0.690633611
0,0.35223547,0.704803292
0,0.357756986,0.699695772
0,0.353013565,0.687391658
1.17E-05,0.34282781,0.671705463
0.01397208,0.322450909,0.659023992
0.147726816,0.283606563,0.632244159
0.270351386,0.241176797,0.603363508
0.414650316,0.22734732,0.573136932
0.521941469,0.243326305,0.531489488
0.563887878,0.238743469,0.429206478
0.552938351,0.255320421,0.404303478
0.491328498,0.237565,0.386402931
0.438630692,0.199861169,0.377254354
0.358510177,0.161770656,0.365145297
0.270072676,0.120406603,0.362842501
0.168843981,0.107453213,0.36919257
0.060529793,0.130734496,0.36536368
0.000381758,0.171219522,0.351867395
0,0.198007382,0.324826559
0,0.202048088,0.294149358
0,0.200073589,0.273421608
0,0.198520092,0.256853966
0,0.192905287,0.215355304
0,0.200090555,0.192136389
0,0.204320187,0.191710579
0,0.204777409,0.201253472
0,0.220448692,0.224280846
1.60E-05,0.243190654,0.244137803
0.017633339,0.25369976,0.254954856
0.085359239,0.260944461,0.236350074
0.193300345,0.219493541,0.202625912
0.261263908,0.200455285,0.188281726
0.301830354,0.208760212,0.200032506
0.339583741,0.185961246,0.189539743
0.309149615,0.207981261,0.196566318
0.294370293,0.226707352,0.212939476
0.243738216,0.246339662,0.252605696
0.191457191,0.260852137,0.296110189
0.117102729,0.281585519,0.352305322
0.062411121,0.316918366,0.411822058
0.016519657,0.371248158,0.462982766
0.000192894,0.413298534,0.505500415
0,0.428331915,0.528024795
0,0.427363769,0.528329658
0,0.424206521,0.539832887
0,0.399456446,0.532811154
0,0.411200793,0.579078134
0,0.437799165,0.591293619
0,0.450560317,0.619416683
0,0.470644285,0.674445707
0,0.49041556,0.735811197
4.10E-05,0.513360183,0.775588331
0.00943691,0.518789165,0.786750225
0.031829597,0.530238712,0.804103894
0.041419597,0.555970037,0.818717715
0.063133744,0.576208135,0.830671733
0.084602259,0.595030984,0.832889845
0.099963805,0.549877869,0.783472496
0.09565552,0.602795151,0.809755995
0.091120299,0.642523462,0.836750828
0.075808866,0.684304372,0.85889778
0.05828282,0.71074676,0.871740384
0.043580272,0.728178047,0.882567859
0.023701614,0.74812153,0.882359937
0.009080367,0.760579324,0.881219528
0.000224421,0.76202097,0.892600032
0,0.744166814,0.896184684
0,0.723890259,0.889762106
0,0.707071978,0.883334895
0,0.688915257,0.89308726
0,0.68911991,0.896938046
0,0.684697666,0.886212787
0,0.676799482,0.881276062
0,0.668300238,0.889868376
0,0.66307999,0.880568195
1.63E-05,0.661209699,0.862327129
0.00351066,0.648814737,0.841541019
0.03664485,0.652684042,0.829367247
0.086647829,0.66470811,0.837364542
0.127775646,0.6637467,0.83372364
0.170682851,0.66243947,0.81469486
0.228788331,0.64731143,0.751225354
0.269469909,0.6754649,0.785417279
0.300165337,0.693484833,0.818115704
0.269549828,0.691957018,0.821576743
0.222149822,0.674906341,0.827394692
0.177691897,0.63344359,0.836977683
0.123233476,0.545415443,0.839602321
0.069338653,0.47740332,0.832345291
0.000660535,0.43437659,0.817233305
0,0.400418934,0.803472415
0,0.379938251,0.788898866
0,0.371783412,0.773758317
0,0.369843076,0.745131756
0,0.360903582,0.703349116
0,0.349614619,0.663441198
0,0.347682685,0.628813857
0,0.352795114,0.612841663
0,0.366299682,0.60066471
0.000111881,0.373296579,0.586270358
0.060421162,0.377386139,0.572899606
0.197751015,0.359971131,0.550732976
0.249758821,0.337213451,0.536302683
0.364922835,0.312432478,0.507701001
0.449046647,0.310219142,0.484585639
0.491507705,0.276902142,0.44963509
0.496606722,0.274006731,0.420624244
0.469556158,0.268322747,0.375608611
0.393468544,0.259043497,0.34579335
0.32567173,0.246997916,0.336324466
0.233858422,0.223129405,0.330115754
0.14669017,0.23805221,0.337633083
0.063023862,0.270856883,0.355899249
0.000784459,0.308106046,0.396117472
0,0.328004822,0.406325349
0,0.332382941,0.391906191
0,0.320782149,0.380515788
0,0.300506492,0.363304108
0,0.303761582,0.377517953
0,0.298293875,0.391703531
0,0.298476063,0.440738913
0,0.305355339,0.490804417
0,0.313698447,0.522178993
0.000115904,0.325144579,0.591017929
0.043640916,0.341449085,0.665757586
0.173198851,0.3181135,0.678502895
0.356564549,0.242388418,0.673583438
0.513872557,0.189565412,0.696333035
0.6271352,0.198351427,0.736914551
0.679205658,0.195107267,0.715512289
0.680754145,0.212241368,0.707119586
0.631758319,0.22884655,0.698968244
0.544344832,0.247438047,0.719603509
0.429880032,0.254095714,0.72212198
0.306040026,0.275007829,0.707143358
0.184955655,0.338515538,0.685760295
0.06920473,0.41282837,0.671122883
0.001075772,0.472664437,0.666552052
0,0.50193939,0.664773813
0,0.510643227,0.639103704
0,0.498758571,0.555515372
0,0.509453513,0.525767744
0,0.456945093,0.411711505
0,0.420399614,0.349193612
0,0.400885596,0.335674856
0,0.395336022,0.339136984
0,0.387097244,0.345583373
0.00026962,0.383231938,0.336695817
0.054138593,0.380350012,0.388611253
0.208157757,0.362705993,0.517768749
0.347578972,0.298572067,0.628823844
0.498143838,0.293722769,0.696603657
0.595204497,0.327481749,0.750263878
0.64788789,0.247532247,0.716087044
0.653925029,0.288646994,0.711913099
0.598631319,0.309735916,0.690570072
0.518328637,0.317076776,0.653077361
0.40079155,0.31630547,0.624983008
0.284821572,0.282493231,0.627975503
0.178318203,0.278965877,0.664717623
0.081469864,0.298956423,0.704169282
0.001056836,0.325979491,0.751056532
0,0.342071948,0.801348948
0,0.357773153,0.832036834
0,0.374592517,0.833175246
0,0.37629775,0.854411466
0,0.398385605,0.850656697
0,0.434584979,0.858701295
0,0.476880757,0.876395289
0,0.52050119,0.893370061
0,0.555083465,0.89955263
0.000249375,0.582907079,0.907073753
0.019399475,0.598448242,0.919049537
0.115288346,0.594280308,0.923834456
0.272180379,0.619130312,0.930753878
0.394855355,0.61656432,0.930549963
0.527154351,0.606608572,0.928725523
0.649943026,0.548192334,0.923416077
0.722374388,0.562847501,0.904198666
0.725067413,0.574621673,0.875184279
0.669496492,0.570593671,0.862050045
0.552909838,0.553988948,0.858769467
0.421924048,0.525845467,0.858183367
0.284468561,0.475554012,0.843560239
0.133947471,0.454764546,0.83281126
0.001941926,0.44530498,0.82011481
0,0.427259672,0.80079179
0,0.409125255,0.782086102
0,0.38797279,0.747612831
0,0.37533259,0.697245749
0,0.372678971,0.661649458
0,0.372917047,0.633281738
0,0.364906284,0.624665052
0,0.343097222,0.603233797
0,0.330662412,0.568132789
0.000462386,0.32153462,0.484886885
0.097040687,0.294306556,0.404973622
0.30367382,0.246079969,0.334334438
0.507078028,0.17295479,0.311465945
0.667102695,0.172804034,0.319964684
0.796601684,0.193611813,0.336992355
0.873874938,0.173744636,0.363876439
0.901849008,0.197177552,0.415205347
0.870520031,0.223009388,0.429546903
0.790996936,0.239681233,0.438195245
0.671355039,0.249672641,0.46867208
0.513159718,0.256748393,0.507610745
0.329864598,0.280532814,0.567308558
0.147625221,0.366682871,0.632937167
0.002331922,0.460573118,0.739616072
0,0.522246289,0.814437321
0,0.559309038,0.846868804
0,0.57786845,0.872317584
0,0.611032824,0.901591841
0,0.594254449,0.904386348
0,0.576859795,0.898875405
0,0.558003352,0.896665473
0,0.537819796,0.88503672
0,0.53061489,0.862585384
0.000632708,0.514855414,0.808872039
0.088662288,0.492573124,0.760040339
0.272728892,0.446814207,0.74149404
0.45724669,0.297924626,0.728829845
0.617003901,0.276234485,0.681832364
0.741217994,0.29372156,0.637605934
0.810136012,0.21986042,0.551035346
0.823923197,0.255640295,0.542864244
0.78809589,0.304078228,0.510416438
0.716288682,0.335838243,0.460963921
0.603769925,0.352363471,0.412743657
0.463696629,0.328081504,0.413470258
0.306944285,0.35101497,0.465029157
0.141163321,0.404794446,0.492823655
0.002522913,0.46469793,0.505360296
0,0.508183188,0.544488016
0,0.536924711,0.615670385
0,0.547972009,0.665827671
0,0.583512573,0.697925924
0,0.563704106,0.723371058
0,0.5388428,0.728754645
0,0.520089279,0.709127778
0,0.509038073,0.686993293
0,0.504671184,0.660890518
0.001100902,0.49301366,0.621400759
0.112737967,0.471098508,0.603816655
0.301812627,0.428113948,0.591043479
0.492481139,0.300324337,0.555665297
0.655707152,0.283755692,0.485103322
0.780714948,0.292587287,0.408818311
0.859408661,0.267792319,0.322004415
0.891218978,0.299369457,0.293206441
0.863319665,0.320193531,0.266275818
0.790045911,0.320437726,0.222041495
0.662327562,0.282664431,0.173211735
0.49168289,0.246552076,0.151230514
0.32639784,0.226867562,0.155213805
0.147282432,0.233958573,0.181574331
0.003266376,0.253538406,0.199011679
0,0.268059269,0.225929572
0,0.269483751,0.253917856
0,0.265461238,0.2932982
0,0.268712775,0.412469601
0,0.27918322,0.532412085
0,0.280055673,0.606494711
0,0.276418279,0.642920137
0,0.277179646,0.664318132
0,0.278807762,0.697739069
0.001182799,0.286231085,0.762041452
0.107105564,0.285270818,0.817609764
0.284032837,0.260718636,0.839323806
0.452321719,0.214033857,0.849474234
0.600960418,0.20836092,0.850536642
0.709518468,0.22089006,0.84767559
0.788309457,0.231106678,0.800592746
0.825267711,0.252535624,0.805145632
0.799500399,0.269673222,0.808842468
0.716468583,0.302229628,0.823517425
0.605216436,0.332803982,0.824192636
0.443961837,0.358087828,0.826821294
0.276616504,0.384918477,0.840354949
0.125452708,0.448302051,0.871695062
0.003264452,0.497080554,0.884868312
0,0.521611786,0.887462042
0,0.52640974,0.876575113
0,0.525415184,0.869043453
0,0.470902111,0.872436714
0,0.474983366,0.855029923
0,0.481466451,0.834969653
0,0.48122802,0.805108591
0,0.482279839,0.771910749
0,0.476163091,0.754250613
0.002151816,0.475622425,0.752272271
0.125583891,0.4519176,0.75226843
0.298638349,0.418837457,0.733813655
0.435376979,0.392037656,0.719426434
0.574057002,0.36912809,0.704144638
0.707299476,0.362082332,0.707221139
0.776940332,0.272118068,0.633716649
0.79887311,0.296208829,0.68238779
0.76018203,0.333004744,0.723453458
0.645657351,0.363692624,0.748027878
0.503916288,0.383914502,0.759713446
0.371751072,0.387569614,0.768399294
0.227975792,0.383060943,0.780679212
0.115146339,0.445265846,0.808882121
0.003332512,0.505888417,0.823108244
0,0.526495615,0.820969273
0,0.525094444,0.810039002
0,0.504645344,0.78854357
0,0.457773222,0.767395025
0,0.44406893,0.74144734
0,0.426913009,0.715748497
0,0.418008027,0.696966581
0,0.404538186,0.676060803
0,0.410331136,0.678651211
0.002803301,0.418506443,0.67730892
0.125200186,0.405063855,0.673054791
0.301809114,0.324923161,0.646998787
0.479409905,0.27795466,0.600869114
0.63473393,0.25595413,0.574510489
0.751375837,0.27157103,0.576966182
0.829749967,0.253597402,0.522215691
0.860238064,0.305862621,0.544215854
0.837267261,0.359525599,0.570711395
0.759175616,0.400572617,0.600569863
0.639782058,0.433964914,0.621772413
0.494866401,0.436327445,0.655066999
0.321084269,0.466264212,0.703627004
0.153210045,0.534413476,0.75636963
0.004933456,0.588157207,0.786015161
0,0.601474089,0.791785696
0,0.592707225,0.787290974
0,0.570011985,0.775621711
0,0.569436095,0.791720064
0,0.54719905,0.770030832
0,0.536155919,0.751677038
0,0.525901266,0.745142571
0,0.526174052,0.748315844
0,0.535761848,0.755349603
0.003693575,0.543733773,0.75951069
0.139097671,0.516130059,0.755258522
0.313059079,0.441878766,0.736959841
0.470446161,0.370616724,0.693739648
0.62318622,0.370751964,0.67079819
0.741056271,0.384602299,0.660278437
0.805981326,0.370366989,0.622128647
0.806121528,0.393927034,0.630847366
0.776026912,0.413194989,0.656012282
0.694473054,0.429794807,0.687068946
0.576973257,0.443512677,0.717857594
0.430883095,0.429136508,0.749861736
0.274628927,0.451240163,0.794689742
0.124753221,0.483269879,0.837719974
0.003976831,0.509528304,0.861943876
0,0.521981296,0.865275797
0,0.521510721,0.860327718
0,0.498953303,0.856163764
0,0.491125223,0.858098612
0,0.480208124,0.859333174
0,0.458001312,0.840437327
0,0.435388654,0.826081911
0,0.4129212,0.806184398
0,0.3982208,0.783959992
0.00481315,0.387848388,0.763601763
0.134905708,0.358803515,0.736990272
0.30106787,0.296293041,0.685355056
0.471661271,0.222802739,0.619345431
0.61190191,0.238585048,0.55237989
0.721262909,0.254702715,0.515954122
0.754929708,0.189238634,0.398590937
0.739806629,0.21477466,0.434466924
0.701011097,0.231493778,0.489073537
0.616699094,0.229808535,0.506787646
0.51298686,0.220994059,0.499912942
0.401713354,0.186696239,0.474396766
0.276074833,0.168342892,0.438552308
0.135215233,0.178370595,0.429189347
0.00639718,0.208984057,0.466541622
0,0.22192446,0.48377142
0,0.236626853,0.485934585
0,0.244972054,0.450977755
0,0.235711384,0.377598744
0,0.218706099,0.33933167
0,0.191586149,0.27954453
0,0.175570438,0.250020627
0,0.169106463,0.250528734
0,0.167612125,0.292719544
0.004996895,0.173848166,0.331068566
0.128652792,0.169503144,0.361961725
0.293508608,0.132091009,0.327645456
0.464620028,0.075778614,0.251664964
0.62142668,0.078455832,0.212662072
0.737091488,0.104255139,0.181652064
0.802564564,0.101353991,0.117444181
0.791332211,0.132395512,0.129263021
0.754252778,0.154014306,0.12721026
0.675949639,0.164400134,0.141237757
0.526643695,0.166641337,0.161087082
0.376984551,0.153282702,0.188835289
0.239335934,0.154780493,0.215008275
0.104870745,0.203044747,0.234264671
0.006276802,0.264447412,0.260262459
0,0.310733164,0.311892595
0,0.334113509,0.367033573
0,0.341803148,0.417811042
0,0.314438278,0.433691956
0,0.310791817,0.44839953
0,0.293990224,0.453434002
0,0.287502459,0.445195521
0,0.285796508,0.440147901
2.85E-09,0.278107295,0.417818585
0.003911154,0.270476355,0.392793586
0.064100349,0.248780189,0.378293111
0.147289347,0.209448208,0.348039652
0.226426835,0.135982861,0.317578079
0.275240153,0.102426485,0.271252974
0.327477953,0.079095514,0.224701909
0.383821484,0.063223807,0.156687131
0.396078709,0.05975789,0.128388977
0.39464325,0.066243107,0.127462188
0.358336576,0.067644044,0.133846939
0.27190653,0.061532614,0.145573883
0.201484343,0.057578011,0.155552893
0.124863382,0.072123524,0.150043981
0.052642966,0.097261739,0.158719217
0.002227211,0.117699007,0.184558814
0,0.134249608,0.209255883
0,0.150329565,0.251169211
0,0.16448756,0.306252664
0,0.203844505,0.339391039
0,0.205338533,0.400583555
0,0.215250368,0.442972555
0,0.220141324,0.45104066
0,0.224370038,0.45592995
1.74E-08,0.231676625,0.477377377
0.001344817,0.243594263,0.481514295
0.034110538,0.250757451,0.461534943
0.076389374,0.251893788,0.455021304
0.129135552,0.267555124,0.439178684
0.186146195,0.286252769,0.435767603
0.235612981,0.315160817,0.432029009
0.278182351,0.33920904,0.402794969
0.273412958,0.365363093,0.418635865
0.299728681,0.368934543,0.469222162
0.314234107,0.382802034,0.542633478
0.304564846,0.38414147,0.598895937
0.264270552,0.370091223,0.611022168
0.217315225,0.336005812,0.608004433
0.124850556,0.331387277,0.596594336
0.012776318,0.334780627,0.617569734
2.82E-09,0.331880736,0.637813373
0,0.330351421,0.641444042
0,0.316868278,0.645350949
0,0.309040317,0.658613864
0,0.300235137,0.706025762
0,0.294606597,0.749872365
0,0.295433665,0.771705936
0,0.302152878,0.760997473
4.66E-08,0.315704105,0.77398979
0.003178288,0.330359768,0.765724226
0.095965153,0.330788233,0.743896458
0.221537637,0.306116795,0.705108516
0.346887931,0.299016044,0.660032688
0.482541107,0.329097099,0.622473966
0.597436975,0.376757431,0.637106535
0.634054644,0.337606802,0.605551352
0.663457962,0.377992285,0.643498843
0.643395102,0.406562782,0.655069242
0.602547356,0.414173376,0.678433278
0.543105469,0.408147249,0.687689708
0.430654898,0.394228491,0.702267582
0.291307853,0.366290835,0.704413431
0.143245347,0.362391586,0.71096183
0.015697673,0.360463129,0.729125521
9.97E-08,0.3567919,0.709979417
0,0.3593714,0.709981521
0,0.360172106,0.726166526
0,0.381186482,0.708869945
0,0.388930561,0.722139799
0,0.386980535,0.749531052
0,0.384916733,0.760040646
0,0.389349841,0.748523343
4.81E-07,0.395260119,0.740409851
0.006582678,0.384313772,0.736947573
0.138869364,0.369233284,0.735273599
0.304786938,0.337952481,0.710424203
0.462764231,0.350703596,0.695162976
0.58872388,0.391251809,0.685663229
0.695925186,0.454626459,0.663960507
0.765540676,0.427732712,0.603354437
0.767731606,0.472015413,0.610086953
0.743116897,0.497797706,0.617377553
0.665417366,0.51575912,0.611433954
0.568083141,0.507677328,0.591816958
0.456220137,0.490945163,0.579963231
0.324889532,0.430306431,0.569498553
0.170834019,0.429722826,0.565512914
0.019153549,0.418318392,0.53657149
5.19E-07,0.404234103,0.485142315
0,0.364171807,0.417103495
0,0.319990144,0.370295433
0,0.300339191,0.35074146
0,0.259085773,0.310094373
0,0.220716467,0.264424951
0,0.187810421,0.238791705
0,0.168009165,0.283126078
3.82E-06,0.158176693,0.378193575
0.017091821,0.158577808,0.484430645
0.162004693,0.135380874,0.553363625
0.338133225,0.096821389,0.595567739
0.523006353,0.081257866,0.616010247
0.674527025,0.098413249,0.647222925
0.788643028,0.127846964,0.670452402
0.858865793,0.14618028,0.653005839
0.89416415,0.180831938,0.682312591
0.874439926,0.221002697,0.712048481
0.80922946,0.258168384,0.737238733
0.691199149,0.285371292,0.766969017
0.541556838,0.287988113,0.797049383
0.366137905,0.298875386,0.840690151
0.192261706,0.345430395,0.88418248
0.023758908,0.394967608,0.911167863
1.58E-06,0.452828403,0.924383024
0,0.502215379,0.92803636
0,0.551419879,0.929970933
0,0.604315083,0.93112855
0,0.620847185,0.927913688
0,0.630225943,0.924931767
0,0.63626833,0.919313545
0,0.6394996,0.92034816
8.77E-06,0.64601824,0.924244377
0.019566831,0.644447339,0.923047094
0.169686177,0.634206709,0.922137315
0.341372628,0.595748545,0.91777299
0.518415508,0.577406722,0.912507988
0.658172024,0.587914644,0.908088672
0.758830104,0.608120556,0.899789539
0.821985998,0.544252197,0.859664653
0.841865485,0.593581771,0.846631653
0.837066239,0.634602541,0.830383953
0.770683345,0.661587041,0.8430637
0.655430009,0.659061123,0.85020895
0.522740308,0.62536263,0.845465479
0.36562759,0.563895483,0.836310715
0.195620769,0.541675741,0.827708103
0.027506493,0.504362893,0.792888829
3.60E-06,0.468701199,0.744735565
0,0.428338752,0.700229734
0,0.387603544,0.665507423
0,0.379284374,0.677668814
0,0.347078226,0.659697065
0,0.323538038,0.670227513
0,0.311846075,0.664845112
0,0.293970273,0.641470835
1.78E-05,0.285201761,0.635958433
0.025103881,0.269488849,0.623931317
0.182350181,0.227349786,0.608135548
0.359533878,0.167897245,0.572550723
0.526505038,0.161599376,0.545386102
0.665121185,0.190327808,0.523002915
0.774156585,0.24226919,0.50823522
0.809729245,0.209055854,0.436332122
0.829831471,0.25616401,0.430038925
0.813486872,0.270868556,0.422919929
0.736638154,0.275574865,0.413014678
0.621595715,0.26883822,0.369575923
0.508645112,0.228592611,0.325215812
0.352374263,0.169020292,0.276266127
0.182116259,0.147521724,0.246542753
0.029581306,0.149934699,0.243696851
6.21E-06,0.155089364,0.242786274
0,0.152080835,0.24597919
0,0.145696001,0.260605824
0,0.152058399,0.280093069
0,0.142401909,0.291285676
0,0.133041979,0.297853606
0,0.130230847,0.32849281
0,0.131635415,0.362385952
3.63E-05,0.138811533,0.386250126
0.026272251,0.150715385,0.401360363
0.167179836,0.140660936,0.416962758
0.321853268,0.113034146,0.43752507
0.453824482,0.0841782,0.441108927
0.577346653,0.082106944,0.442252241
0.656610915,0.091789363,0.45322346
0.696993359,0.071376801,0.438863604
0.71180026,0.094535076,0.492602432
0.664840284,0.115604611,0.563872109
0.573140703,0.140542375,0.622313929
0.483078027,0.160396149,0.649631089
0.323643718,0.170044308,0.669394008
0.186161206,0.17788276,0.699367172
0.073534117,0.216078289,0.761158977
0.013236982,0.281460006,0.818077272
9.33E-06,0.332800358,0.836975572
0,0.356248594,0.846713638
0,0.369602493,0.84879773
0,0.336229456,0.778035338
0,0.332522205,0.713038365
0,0.323559332,0.673389094
0,0.312549468,0.655741609
0,0.302620278,0.656820775
1.94E-05,0.29020126,0.666960011
0.011184738,0.269457818,0.700087389
0.092691422,0.247248735,0.743674186
0.203092679,0.222427435,0.760961679
0.277019792,0.231990034,0.76390837
0.385446995,0.273529187,0.763151333
0.474746805,0.384475834,0.769998046
0.470399412,0.343749244,0.682413489
0.456220494,0.407979144,0.710049212
0.384308887,0.462808037,0.745363354
0.337515556,0.50324407,0.782470504
0.270327841,0.498648687,0.804509023
0.203851208,0.475976313,0.831541656
0.113459899,0.420570504,0.853455091
0.052803203,0.399840138,0.853447767
0.010170365,0.385077203,0.833300487
1.36E-05,0.385105719,0.829895588
0,0.384846064,0.834892577
0,0.395048588,0.84048413
0,0.435508351,0.826102539
0,0.425635397,0.832729296
0,0.409203487,0.821376929
0,0.388469243,0.799969064
0,0.368575696,0.772023609
3.99E-05,0.355158268,0.739215364
0.010271249,0.34379568,0.710646906
0.063904994,0.342405075,0.695264653
0.135165147,0.390718479,0.684118382
0.184069828,0.431046404,0.685921607
0.25138472,0.488352947,0.695790395
0.326358631,0.545451833,0.711319902
0.37699742,0.492031631,0.678616741
0.393618406,0.566956777,0.696344244
0.377485315,0.611506387,0.701029544
0.374261099,0.627783028,0.689654753
0.330578546,0.607097721,0.634242256
0.258355058,0.558979367,0.55614527
0.180671414,0.529687417,0.492466002
0.094943347,0.501946994,0.453591755
0.02427395,0.475734044,0.442516434
2.38E-05,0.466265226,0.454768932
0,0.458032359,0.494349691
0,0.439914398,0.530946057
0,0.44241761,0.582654683
0,0.420372957,0.608506181
0,0.404658882,0.61301547
0,0.386909545,0.605451996
0,0.37453527,0.633737981
5.04E-05,0.370763317,0.6811828
0.019208884,0.361807834,0.712262589
0.126789083,0.363035742,0.712132057
0.252637166,0.363962251,0.699426171
0.346339904,0.361507511,0.700665254
0.443308908,0.337110181,0.696390329
0.508506514,0.346491427,0.693367817
0.559968768,0.31750848,0.691567011
0.559989726,0.32393145,0.697129482
0.533427652,0.336367315,0.701084414
0.492713337,0.35907979,0.699545615
0.408217089,0.387284607,0.682847638
0.312987739,0.379021406,0.662368993
0.224031852,0.331043665,0.631499554
0.117150069,0.282877421,0.609574829
0.032266663,0.270274842,0.643700841
3.93E-05,0.281891388,0.707586448
0,0.302010561,0.759620505
0,0.314514914,0.76905654
0,0.356266298,0.782380285
0,0.342788754,0.760083512
0,0.32999886,0.722515736
0,0.3130881,0.686410887
0,0.309199143,0.667713105
0.000124067,0.299068849,0.664904714
0.028994462,0.293394036,0.665172099
0.144280018,0.288388718,0.649150001
0.283407811,0.265810177,0.65070392
0.35951776,0.237469286,0.677495026
0.434836168,0.219937536,0.678582789
0.493585481,0.217826623,0.665647982
0.582394298,0.164583192,0.637126546
0.578795043,0.163223498,0.622891935
0.543095214,0.171312905,0.618063203
0.487287605,0.192986363,0.596555407
0.41867964,0.204465372,0.593528689
0.312298405,0.200308972,0.585916192
0.217695315,0.161802327,0.549162059
0.126332764,0.134993121,0.500595345
0.032851399,0.148416548,0.491217791
5.77E-05,0.1852391,0.496372348
0,0.236403401,0.514521768
0,0.277522015,0.555230621
0,0.321340861,0.632978123
0,0.337130282,0.609016886
0,0.348617835,0.58066923
0,0.354758566,0.572083347
0,0.35584608,0.551049143
0.000241607,0.35231232,0.501707746
0.033798733,0.339265653,0.460009292
0.141814389,0.29849984,0.433880494
0.277534316,0.213164746,0.386638723
0.340730805,0.173729401,0.326240072
0.445102516,0.162070105,0.285337068
0.550904269,0.154228006,0.270428685
0.618395814,0.118178184,0.246555909
0.678317798,0.117006817,0.199512469
0.687850625,0.12372315,0.167382987
0.622693116,0.125138779,0.144596961
0.541924386,0.109407579,0.134573244
0.425681872,0.085756523,0.124357395
0.297513689,0.062943486,0.119716657
0.16526959,0.066317422,0.147839632
0.046870854,0.090262041,0.196103854
5.94E-05,0.128022398,0.226588438
0,0.154026086,0.250865764
0,0.170545331,0.27747002
0,0.20983602,0.308564298
0,0.197218632,0.330894436
0,0.18612939,0.333768756
0,0.183945885,0.366903145
0,0.184646545,0.397410356
0.000309662,0.197030628,0.402739552
0.033359341,0.205873118,0.391573083
0.130865369,0.18586928,0.362476283
0.261363666,0.128612001,0.325899743
0.391199448,0.090788232,0.278802886
0.498872249,0.095228417,0.244926002
0.571144678,0.112207339,0.243569935
0.642045645,0.081971645,0.138085427
0.67247918,0.102238098,0.119723881
0.675408799,0.123500041,0.094470115
0.602253221,0.130427702,0.071948372
0.508496376,0.124191462,0.066127156
0.393897742,0.124173375,0.080981088
0.264401288,0.139794332,0.106759763
0.145628878,0.175607493,0.140849959
0.043970664,0.21685144,0.182523123
0.000105376,0.248780844,0.210842575
0,0.254594546,0.223683902
0,0.258155669,0.235997551
0,0.302674788,0.344673357
0,0.295160372,0.361830595
0,0.289755731,0.376128525
0,0.290511036,0.40015879
0,0.29463986,0.436827607
0.000354296,0.294990031,0.489113957
0.044146459,0.303778764,0.519066618
0.174729648,0.292637075,0.495168285
0.335111102,0.259096745,0.484990668
0.496684329,0.229054575,0.484816829
0.65325979,0.259145767,0.515038607
0.772261812,0.300847077,0.55749505
0.84686985,0.287415151,0.492913022
0.864916831,0.35471673,0.567125545
0.772553566,0.40206864,0.619414488
0.634109107,0.411052718,0.635705999
0.479307025,0.402153477,0.689221908
0.353694937,0.409288539,0.768435705
0.249564973,0.408105886,0.825967355
0.145943675,0.432925515,0.85541699
0.042482909,0.471806122,0.863543115
0.000142442,0.492112419,0.858195655
0,0.490948994,0.85514162
0,0.475663986,0.847934518
0,0.394578087,0.753450772
0,0.367059452,0.755872176
0,0.338819581,0.774760146
0,0.306156323,0.781814563
0,0.271590393,0.77440819
0.000338854,0.257344166,0.726577746
0.042479448,0.251483271,0.714598399
0.168389608,0.216178775,0.742269238
0.3262989,0.165606897,0.769542963
0.452485727,0.159013818,0.760927136
0.568940872,0.178539701,0.741787713
0.652620381,0.209677034,0.73582947
0.702931207,0.181970545,0.660238206
0.743188542,0.224646362,0.639185913
0.702554549,0.242655254,0.606091465
0.633784291,0.248328942,0.531230749
0.572002831,0.236239132,0.436637389
0.435666268,0.215698765,0.385176346
0.298975016,0.185819353,0.362677294
0.153995261,0.175917945,0.399542352
0.042010187,0.181551543,0.447944346
0.000190301,0.192314527,0.468975656
0,0.197217589,0.529022454
